"","mean","detected","use","feature_symbol","sc3_gene_filter","sc3_4_markers_clusts","sc3_4_markers_padj","sc3_4_markers_auroc","sc3_5_markers_clusts","sc3_5_markers_padj","sc3_5_markers_auroc","sc3_6_markers_clusts","sc3_6_markers_padj","sc3_6_markers_auroc","sc3_7_markers_clusts","sc3_7_markers_padj","sc3_7_markers_auroc","sc3_4_de_padj","sc3_5_de_padj","sc3_6_de_padj","sc3_7_de_padj"
"Tb927.2.5350",7.2078125,16.09375,TRUE,"Tb927.2.5350",TRUE,1,1.02915317587676e-20,0.731840140535793,2,4.34199567698946e-18,0.749922993993531,5,7.14386313933893e-16,0.78050778050778,7,5.24197657073181e-21,0.794113544427396,8.13687599411848e-20,2.19247806138209e-20,4.88768387238392e-20,1.73478398129182e-22
"Tb927.2.5360",12.396875,20.9375,TRUE,"Tb927.2.5360",TRUE,1,3.58085581262197e-21,0.755321329234373,2,3.47302701251069e-16,0.759105960264901,5,1.01785446259357e-11,0.767458367458367,7,3.05605246047328e-21,0.822290417073511,3.89994442459221e-20,5.69287147343385e-20,5.52266165972769e-19,3.50916257158052e-23
"Tb927.2.5384",4.6359375,3.4375,TRUE,"Tb927.2.5384",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.540",17.96875,31.25,TRUE,"Tb927.2.540",TRUE,1,0.200849408714529,0.603513394817743,2,0.111660699731613,0.624075927922378,5,6.0308454735043e-05,0.706743106743107,7,0.000114996543330974,0.686915887850467,1,0.320491382706875,1.82971202016782e-09,3.34889114808928e-07
"Tb927.2.5410",14.0375,10.625,TRUE,"Tb927.2.5410",TRUE,1,1,0.540462596984336,2,1,0.561046511627907,5,1,0.53983073983074,7,1,0.556191007578928,1,1,1,1
"Tb927.2.5440",17.4828125,10.46875,TRUE,"Tb927.2.5440",TRUE,1,2.22660217384882e-05,0.601522471087688,2,0.0762021051581455,0.582742953950408,6,0.00128641739262468,0.602370136282836,7,0.255845149430306,0.583251964476682,0.000536293872965086,0.00129378329072518,0.00367494913886456,0.0590146137371889
"Tb927.2.5480",0.2390625,3.28125,TRUE,"Tb927.2.5480",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5500",0.0734375,4.84375,TRUE,"Tb927.2.5500",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5530",3.8734375,19.21875,TRUE,"Tb927.2.5530",TRUE,1,4.1240686094397e-20,0.741721563460694,2,3.16619674243481e-13,0.729612659787463,5,2.30843876986086e-11,0.755855855855856,7,1.05728495051233e-14,0.764402287627284,1.2406327074605e-20,9.92862791655979e-21,4.20579202726828e-20,1.27315908919255e-20
"Tb927.2.5540",1.7046875,6.5625,TRUE,"Tb927.2.5540",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.560",22.940625,38.90625,TRUE,"Tb927.2.560",TRUE,2,1,0.574150800697116,5,1,0.633275098271667,4,1,0.632531712473573,5,1,0.632531712473573,0.348499643969785,0.185100181773944,0.065018575402221,0.242979007184618
"Tb927.2.5600",0.4,5,TRUE,"Tb927.2.5600",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5610",3.91875,19.53125,TRUE,"Tb927.2.5610",TRUE,1,3.0279077788756e-23,0.759332454984629,2,2.06849889118305e-15,0.746534729708917,5,7.6137423753622e-10,0.741414141414142,7,1.61056710118235e-14,0.763797833263589,1.4296068327707e-25,7.70265335872554e-26,6.16995978524467e-24,3.24798254207903e-24
"Tb927.2.5630",0.0796875,3.4375,TRUE,"Tb927.2.5630",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5650",0.5890625,6.5625,TRUE,"Tb927.2.5650",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5660",9.8203125,4.84375,TRUE,"Tb927.2.5660",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5710",0.4359375,0.78125,TRUE,"Tb927.2.5710",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5720",0.1015625,1.09375,TRUE,"Tb927.2.5720",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5750",23.65625,10.15625,TRUE,"Tb927.2.5750",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5760",3.396875,6.5625,TRUE,"Tb927.2.5760",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5800",25.4375,12.8125,TRUE,"Tb927.2.5800",TRUE,1,1,0.536846728151076,5,1,0.524677107381294,4,1,0.530093816067653,7,1,0.550704421816153,1,1,1,1
"Tb927.2.5810",26.7703125,10.9375,TRUE,"Tb927.2.5810",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5820",23.73125,10.3125,TRUE,"Tb927.2.5820",TRUE,2,1,0.517592318568939,5,1,0.537124851812566,4,1,0.543274312896406,5,1,0.543274312896406,1,1,1,1
"Tb927.2.5830",7.9125,7.96875,TRUE,"Tb927.2.5830",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5850",25.0203125,13.59375,TRUE,"Tb927.2.5850",TRUE,1,1.18788914920457e-10,0.63850095154443,2,0.000983374694095639,0.605998767903897,6,5.69659726614458e-07,0.635078016985977,7,1.54536555919535e-07,0.651276328637188,2.12192118144767e-09,1.42944276475776e-07,2.50479598786522e-08,1.73745671981518e-09
"Tb927.2.5860",3.8078125,7.96875,TRUE,"Tb927.2.5860",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5870",34.2625,21.09375,TRUE,"Tb927.2.5870",TRUE,2,0.16931517239287,0.588076682779258,5,0.000181898887561911,0.669308042677981,4,1.89748699720293e-05,0.687103594080338,5,1.92946198271189e-05,0.687103594080338,1,0.00591501033485692,1.05778256692886e-05,0.000151114881636252
"Tb927.2.5890",14.94375,7.8125,TRUE,"Tb927.2.5890",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5900",27.925,12.8125,TRUE,"Tb927.2.5900",TRUE,2,1,0.535628555456907,5,1,0.551226056030449,4,1,0.533826638477801,5,1,0.533826638477801,1,1,1,1
"Tb927.2.5910",164.2640625,53.59375,TRUE,"Tb927.2.5910",TRUE,1,1.32977336833061e-14,0.759332454984629,1,5.67939814246976e-10,0.772327044025157,6,3.00781512652506e-10,0.75820659687932,6,8.79291230087121e-09,0.769181929181929,2.35499847506284e-20,2.55920615687225e-24,1.09709756973021e-24,2.42984090049889e-24
"Tb927.2.5930",50.3125,15.9375,TRUE,"Tb927.2.5930",TRUE,2,0.0320779217304712,0.578639308145079,5,0.0994053636054761,0.601734572908217,4,0.884400472022492,0.587407505285412,5,0.898219229397844,0.587407505285412,0.12369119491882,0.0959765136822795,0.284418384226339,0.581654644739992
"Tb927.2.5950",2.7890625,4.84375,TRUE,"Tb927.2.5950",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5970",8.6625,7.03125,TRUE,"Tb927.2.5970",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.5980",23.159375,13.4375,TRUE,"Tb927.2.5980",TRUE,1,0.338612937489336,0.569667691406822,2,1,0.557696750346527,6,1,0.568536440845349,7,1,0.569326265866927,0.192634744094039,0.437118021563001,1,0.861958211106429
"Tb927.2.6000",7.934375,6.71875,TRUE,"Tb927.2.6000",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6050",25.953125,12.96875,TRUE,"Tb927.2.6050",TRUE,2,0.225846771711963,0.570813192594785,5,1,0.581643476633182,4,0.677344097142512,0.591305496828753,5,0.686190008858926,0.591305496828753,0.892248342373496,1,0.670842681114167,0.701120876388729
"Tb927.2.6070",44.84375,20.9375,TRUE,"Tb927.2.6070",TRUE,1,4.92069457732002e-11,0.677045820524081,1,3.09351021387024e-06,0.673787061994609,6,3.71738357144742e-06,0.661959312660478,6,5.39039452176208e-06,0.678363858363858,5.94500726012664e-10,2.18517719273542e-09,8.72092825721163e-08,8.40917078825243e-10
"Tb927.2.6080",6.90625,5.46875,TRUE,"Tb927.2.6080",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6090",45.9453125,30.46875,TRUE,"Tb927.2.6090",TRUE,1,1.04754450075819e-11,0.709032352510613,5,0.00416153043462861,0.683908404567293,4,0.000342258690089101,0.708905919661734,6,9.24434485530056e-08,0.727326007326007,8.40137294663976e-12,4.83173220934623e-19,4.05833642106191e-21,3.54220922350756e-23
"Tb927.2.6100",18.8796875,18.90625,TRUE,"Tb927.2.6100",TRUE,1,0.00146707094344198,0.605167618211096,1,1.19996458114348e-08,0.68259209344115,6,3.41389180896548e-08,0.66735137270393,6,8.20142640689653e-07,0.672820512820513,0.0158543424156674,3.29055112607915e-07,2.60323186418157e-06,3.2953673271127e-05
"Tb927.2.6130",14.7328125,7.03125,TRUE,"Tb927.2.6130",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6150",1.05625,2.65625,TRUE,"Tb927.2.6150",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6180",5.334375,2.8125,TRUE,"Tb927.2.6180",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6200",0.6484375,2.8125,TRUE,"Tb927.2.6200",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6210",0.875,1.71875,TRUE,"Tb927.2.6210",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6220",2.5015625,1.40625,TRUE,"Tb927.2.6220",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6230",0.73125,1.40625,TRUE,"Tb927.2.6230",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6240",0.609375,1.875,TRUE,"Tb927.2.6240",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6270",0.1015625,0.78125,TRUE,"Tb927.2.6270",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6280",0.3359375,1.40625,TRUE,"Tb927.2.6280",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6310",0.359375,0.9375,TRUE,"Tb927.2.6310",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6320",0.2640625,1.25,TRUE,"Tb927.2.6320",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6372",0.00625,0.3125,TRUE,"Tb927.2.6372",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.6430",0.00625,0.46875,TRUE,"Tb927.2.6430",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.650",13.0546875,19.6875,TRUE,"Tb927.2.650",TRUE,2,1,0.570994048206241,5,1,0.608691582953766,4,0.347150160871547,0.624008985200846,5,0.350653778979586,0.624008985200846,1,1,0.743379335530332,0.510363751502153
"Tb927.2.660",3.6671875,12.5,TRUE,"Tb927.2.660",TRUE,1,0.737586060886293,0.56880398184746,2,1,0.55881333744032,5,1,0.56008736008736,7,1,0.566001766866602,1,1,0.557358573959104,0.381862037291531
"Tb927.2.680",5.6296875,15,TRUE,"Tb927.2.680",TRUE,1,0.132350161887723,0.577104377104377,1,1,0.557097933513028,5,1,0.575266175266175,7,1,0.58148509787511,0.602244439044935,0.819990149061549,0.0862827493325412,0.192919305791134
"Tb927.2.690",3.91875,14.6875,TRUE,"Tb927.2.690",TRUE,1,5.83978343116201e-11,0.655614112135851,1,2.55448169511467e-12,0.702964959568733,6,7.49347235325005e-15,0.706636381591942,6,3.52390291652695e-15,0.732039072039072,1.87384302608016e-09,7.40896046783036e-12,5.72653110346991e-13,8.27409709549903e-14
"Tb927.2.720",1.6515625,3.90625,TRUE,"Tb927.2.720",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.820",39.8609375,46.5625,TRUE,"Tb927.2.820",TRUE,2,1,0.565453289927987,5,1,0.629936981343982,4,1,0.641318710359408,5,1,0.641318710359408,1,1,0.00126569871404518,0.547775681409393
"Tb927.2.830",1.1140625,12.5,TRUE,"Tb927.2.830",TRUE,1,1,0.529087981261894,1,1,0.540363881401617,5,1,0.534097734097734,6,1,0.532893772893773,1,1,1,1
"Tb927.2.900",3.328125,16.875,TRUE,"Tb927.2.900",TRUE,2,1,0.555374699944099,5,1,0.605384663380545,4,0.312188956293659,0.619516384778013,5,0.317912420492377,0.619516384778013,1,0.357790090597069,0.245528382405449,0.0103065772542329
"Tb927.2.910",2.2140625,12.34375,TRUE,"Tb927.2.910",TRUE,1,1,0.54621578099839,1,1,0.545170709793351,2,1,0.544715447154472,3,1,0.533708938120703,1,1,1,1
"Tb927.2.940",0.65625,10.46875,TRUE,"Tb927.2.940",TRUE,1,0.0495978608974986,0.57562582345191,1,1,0.569721473495058,6,0.208891213487316,0.579834090460201,6,1,0.566764346764347,0.430470271562084,1,0.399876678076824,0.649627198218093
"Tb927.2.950",1.0390625,11.25,TRUE,"Tb927.2.950",TRUE,1,1.73707592654145e-12,0.656389986824769,1,1.95906905017828e-10,0.679424977538185,6,1.78402042166448e-16,0.705569820264665,6,3.98899865087997e-13,0.706593406593407,7.20128592738103e-11,1.85542657416751e-10,6.61198109703068e-15,1.28193007722664e-13
"Tb927.2.960",0.1859375,2.96875,TRUE,"Tb927.2.960",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.2.980",5.2421875,12.8125,TRUE,"Tb927.2.980",TRUE,1,1,0.552422778509735,2,1,0.558062528877252,5,1,0.584821184821185,7,1,0.575719533175245,1,1,1,1
"Tb927.3.1000",12.1625,6.40625,TRUE,"Tb927.3.1000",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1010",41.2453125,26.40625,TRUE,"Tb927.3.1010",TRUE,2,0.128244385355477,0.598401894051495,5,0.0786526071180638,0.640544081861858,4,0.0535240921991792,0.647264799154334,5,0.0546065180525796,0.647264799154334,0.039185964063373,0.000808442969373679,0.0746111855997015,0.029453217331597
"Tb927.3.1020",5.5078125,6.09375,TRUE,"Tb927.3.1020",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1030",31.753125,17.1875,TRUE,"Tb927.3.1030",TRUE,2,1,0.548683042320213,5,0.454300449329429,0.594371997254633,4,0.146992349551233,0.604981501057082,5,0.149464697938181,0.604981501057082,1,1,1,1
"Tb927.3.1050",0.00625,0.3125,TRUE,"Tb927.3.1050",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1060",29.6,10.46875,TRUE,"Tb927.3.1060",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1070",5.740625,5.625,TRUE,"Tb927.3.1070",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1080",18.45,11.40625,TRUE,"Tb927.3.1080",TRUE,1,0.294339985168238,0.560591421460987,5,1,0.571722717913521,4,1,0.580007928118393,5,1,0.580007928118393,0.21352095093731,0.0502867097726177,0.00769733419121287,0.0305176281273786
"Tb927.3.1085",8.471875,5.625,TRUE,"Tb927.3.1085",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1090",2.8328125,2.34375,TRUE,"Tb927.3.1090",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1100",2.4,2.03125,TRUE,"Tb927.3.1100",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1110",1.4859375,6.09375,TRUE,"Tb927.3.1110",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1120",85.8484375,33.75,TRUE,"Tb927.3.1120",TRUE,2,1,0.572555983032455,5,0.000941811663645538,0.683846009858364,4,0.00344416039771015,0.678580866807611,5,0.00353293781862359,0.678580866807611,0.0101739320897231,5.04677280742006e-06,1.61627171227913e-05,1.18125874692566e-05
"Tb927.3.1130",23.9171875,9.375,TRUE,"Tb927.3.1130",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1140",10.4640625,6.25,TRUE,"Tb927.3.1140",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1150",5.59375,7.1875,TRUE,"Tb927.3.1150",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1160",13.3296875,7.34375,TRUE,"Tb927.3.1160",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1170",5.29375,6.40625,TRUE,"Tb927.3.1170",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1180",17.35625,6.5625,TRUE,"Tb927.3.1180",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1190",25.2265625,13.4375,TRUE,"Tb927.3.1190",TRUE,3,1,0.566711956521739,1,1,0.513162623539982,5,1,0.506033306033306,3,1,0.55061115355233,1,1,1,1
"Tb927.3.1200",19.76875,11.875,TRUE,"Tb927.3.1200",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1210",19.378125,10.625,TRUE,"Tb927.3.1210",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1220",0.346875,2.1875,TRUE,"Tb927.3.1220",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1230",17.871875,10.15625,TRUE,"Tb927.3.1230",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1240",6.9140625,7.96875,TRUE,"Tb927.3.1240",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1250",8.603125,8.4375,TRUE,"Tb927.3.1250",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1260",9.0453125,6.40625,TRUE,"Tb927.3.1260",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1270",7.284375,5.625,TRUE,"Tb927.3.1270",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1280",23.9921875,8.75,TRUE,"Tb927.3.1280",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1290",18.0828125,10.46875,TRUE,"Tb927.3.1290",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1300",7.9390625,7.34375,TRUE,"Tb927.3.1300",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1310",17.4609375,6.40625,TRUE,"Tb927.3.1310",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1320",26.846875,13.4375,TRUE,"Tb927.3.1320",TRUE,1,1,0.533977455716586,1,1,0.550584007187781,6,1,0.547580485877938,6,1,0.553211233211233,1,1,1,1
"Tb927.3.1330",19.5203125,8.75,TRUE,"Tb927.3.1330",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1340",22.6125,12.03125,TRUE,"Tb927.3.1340",TRUE,2,1,0.52316595968564,5,1,0.572658638547451,4,1,0.581098044397463,5,1,0.581098044397463,1,1,1,1
"Tb927.3.1350",5.9953125,8.59375,TRUE,"Tb927.3.1350",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1360",14.1765625,8.28125,TRUE,"Tb927.3.1360",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1370",121.9984375,46.5625,TRUE,"Tb927.3.1370",TRUE,1,1.19625292774453e-12,0.736026936026936,1,0.000877346056299057,0.681940700808625,6,1.30908499264751e-06,0.70918427809599,6,4.24824894545048e-05,0.710720390720391,1.65849289099086e-12,1.39101142954881e-10,4.10946575849743e-14,1.35174385210632e-15
"Tb927.3.1380",105.259375,30.15625,TRUE,"Tb927.3.1380",TRUE,2,0.00212955904803762,0.622603663148203,5,2.17011437377658e-11,0.770169089661197,4,1.67661831907007e-09,0.757234408033827,5,1.71200494463086e-09,0.757234408033827,2.08914320208586e-10,2.64282248374937e-16,7.38621187966465e-15,4.40441905839961e-15
"Tb927.3.1390",16.4140625,6.5625,TRUE,"Tb927.3.1390",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1400",4.7515625,4.0625,TRUE,"Tb927.3.1400",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1410",51.934375,18.75,TRUE,"Tb927.3.1410",TRUE,2,1.37945013231095e-17,0.690408076025122,5,1.37869074307472e-31,0.844449990640794,4,5.47604127366914e-30,0.845831131078224,5,5.47604127366914e-30,0.845831131078224,2.67094661226409e-16,2.13541777610122e-30,6.46434930755927e-29,5.31311829596359e-28
"Tb927.3.1420",24.440625,13.59375,TRUE,"Tb927.3.1420",TRUE,2,1,0.558597218111867,5,0.0428889573972687,0.611873713109128,4,0.389187081770397,0.598374735729387,5,0.395496428659166,0.598374735729387,1,1,1,1
"Tb927.3.1430",18.20625,8.28125,TRUE,"Tb927.3.1430",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1440",12.321875,8.59375,TRUE,"Tb927.3.1440",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1450",7.15625,5.46875,TRUE,"Tb927.3.1450",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1460",0.1625,0.9375,TRUE,"Tb927.3.1460",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1470",0.009375,0.3125,TRUE,"Tb927.3.1470",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1480",0.5765625,1.09375,TRUE,"Tb927.3.1480",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1490",1.2328125,0.9375,TRUE,"Tb927.3.1490",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1500",0.7953125,2.5,TRUE,"Tb927.3.1500",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1510",1.109375,2.03125,TRUE,"Tb927.3.1510",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1520",0.046875,0.46875,TRUE,"Tb927.3.1520",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1525",1.1109375,2.65625,TRUE,"Tb927.3.1525",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1530",2.853125,5.46875,TRUE,"Tb927.3.1530",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1540",5.5328125,4.53125,TRUE,"Tb927.3.1540",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1550",6.61875,6.25,TRUE,"Tb927.3.1550",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1560",26.990625,16.40625,TRUE,"Tb927.3.1560",TRUE,2,0.0671905839458903,0.582453717404886,5,1,0.588756473451051,4,1,0.574028805496829,5,1,0.574028805496829,0.462035745165228,0.308304878427797,1,1
"Tb927.3.1570",3.040625,4.53125,TRUE,"Tb927.3.1570",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1580",6.49375,5.625,TRUE,"Tb927.3.1580",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1590",9.0953125,7.96875,TRUE,"Tb927.3.1590",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tb927.3.1600",18.0328125,11.40625,TRUE,"Tb927.3.1600",TRUE,1,0.0318705035387212,0.57282974674279,1,1,0.558041329739443,6,0.581095741628857,0.568990716966225,6,1,0.570793650793651,0.220533743343983,0.358418983335466,0.171547583678077,0.11509485345075
"Tb927.3.1610",1.790625,2.8125,TRUE,"Tb927.3.1610",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
